seed,transition,update_batch,variant,virtual_step_norm,previous_val_loss_before,previous_val_loss_after,previous_val_loss_delta,previous_val_dice_before,previous_val_dice_after,previous_val_dice_delta,current_val_loss_before,current_val_loss_after,current_val_loss_delta,current_val_dice_before,current_val_dice_after,current_val_dice_delta,old_model_gradient_nonnull,checkpoint_or_model_mutated,hidden_gt_usage
0,REFUGE->RIM_ONE_r3,0,B0,0.001,0.6201920881867409,0.6193200387060642,-0.000872049480676651,0.7369811721146107,0.7373558208346367,0.00037464872002601624,0.4998316541314125,0.49900379218161106,-0.000827861949801445,0.7476552985608578,0.7479195110499859,0.0002642124891281128,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,0,B1,0.001,0.6201920881867409,0.6193938292562962,-0.0007982589304447174,0.7369811721146107,0.7372623942792416,0.0002812221646308899,0.4998316541314125,0.499077869579196,-0.0007537845522165298,0.7476552985608578,0.7478484623134136,0.00019316375255584717,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,0,B2,0.001,0.6201920881867409,0.6191002186387777,-0.0010918695479631424,0.7369811721146107,0.7373399212956429,0.0003587491810321808,0.4998316541314125,0.4989694394171238,-0.0008622147142887115,0.7476552985608578,0.747883927077055,0.0002286285161972046,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,0,B3,0.001,0.6201920881867409,0.6192873977124691,-0.0009046904742717743,0.7369811721146107,0.7373425140976906,0.0003613419830799103,0.4998316541314125,0.4989507272839546,-0.0008809268474578857,0.7476552985608578,0.7479069977998734,0.0002516992390155792,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,1,B0,0.001,0.6201920881867409,0.6196352895349264,-0.0005567986518144608,0.7369811721146107,0.7370590455830097,7.787346839904785e-05,0.4998316541314125,0.4995826743543148,-0.000248979777097702,0.7476552985608578,0.7475396990776062,-0.00011559948325157166,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,1,B1,0.001,0.6201920881867409,0.6189492475241423,-0.00124284066259861,0.7369811721146107,0.737297710031271,0.00031653791666030884,0.4998316541314125,0.498460715636611,-0.0013709384948015213,0.7476552985608578,0.7480500303208828,0.0003947317600250244,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,1,B2,0.001,0.6201920881867409,0.6189395077526569,-0.0012525804340839386,0.7369811721146107,0.7372891195118427,0.00030794739723205566,0.4998316541314125,0.4985302649438381,-0.0013013891875743866,0.7476552985608578,0.748029064387083,0.00037376582622528076,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,1,B3,0.001,0.6201920881867409,0.618992792442441,-0.0011992957442998886,0.7369811721146107,0.7372845150530338,0.00030334293842315674,0.4998316541314125,0.49852623976767063,-0.0013054143637418747,0.7476552985608578,0.7479945234954357,0.0003392249345779419,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,2,B0,0.001,0.6201920881867409,0.6210771929472685,0.0008851047605276108,0.7369811721146107,0.7367880642414093,-0.00019310787320137024,0.4998316541314125,0.501610504463315,0.001778850331902504,0.7476552985608578,0.7471453659236431,-0.0005099326372146606,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,2,B1,0.001,0.6201920881867409,0.6200469806790352,-0.00014510750770568848,0.7369811721146107,0.7370754890143871,9.431689977645874e-05,0.4998316541314125,0.5005124509334564,0.0006807968020439148,0.7476552985608578,0.747560802847147,-9.449571371078491e-05,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,2,B2,0.001,0.6201920881867409,0.6199920680373907,-0.00020002014935016632,0.7369811721146107,0.737073227763176,9.205564856529236e-05,0.4998316541314125,0.5005139317363501,0.0006822776049375534,0.7476552985608578,0.7475522048771381,-0.00010309368371963501,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,2,B3,0.001,0.6201920881867409,0.6203161776065826,0.00012408941984176636,0.7369811721146107,0.737022154033184,4.0981918573379517e-05,0.4998316541314125,0.5007232055068016,0.0008915513753890991,0.7476552985608578,0.7474963255226612,-0.00015897303819656372,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,3,B0,0.001,0.6201920881867409,0.6206638012081385,0.00047171302139759064,0.7369811721146107,0.7367255203425884,-0.0002556517720222473,0.4998316541314125,0.5003135837614536,0.00048192963004112244,0.7476552985608578,0.7474160492420197,-0.0002392493188381195,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,3,B1,0.001,0.6201920881867409,0.6184805743396282,-0.0017115138471126556,0.7369811721146107,0.7374597415328026,0.0004785694181919098,0.4998316541314125,0.49841226264834404,-0.0014193914830684662,0.7476552985608578,0.7481427118182182,0.0004874132573604584,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,3,B2,0.001,0.6201920881867409,0.6184838935732841,-0.001708194613456726,0.7369811721146107,0.7374604567885399,0.0004792846739292145,0.4998316541314125,0.49843379482626915,-0.0013978593051433563,0.7476552985608578,0.7481429502367973,0.00048765167593955994,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,3,B3,0.001,0.6201920881867409,0.6190019249916077,-0.0011901631951332092,0.7369811721146107,0.7372776865959167,0.00029651448130607605,0.4998316541314125,0.4988627973943949,-0.0009688567370176315,0.7476552985608578,0.7479681931436062,0.0003128945827484131,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,4,B0,0.001,0.6201920881867409,0.6201920099556446,-7.82310962677002e-08,0.7369811721146107,0.7369344308972359,-4.6741217374801636e-05,0.4998316541314125,0.499817268922925,-1.4385208487510681e-05,0.7476552985608578,0.7476639188826084,8.620321750640869e-06,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,4,B1,0.001,0.6201920881867409,0.6188271567225456,-0.0013649314641952515,0.7369811721146107,0.737310666590929,0.0003294944763183594,0.4998316541314125,0.498853862285614,-0.0009777918457984924,0.7476552985608578,0.7479542009532452,0.00029890239238739014,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,4,B2,0.001,0.6201920881867409,0.618758499622345,-0.0014335885643959045,0.7369811721146107,0.7373313829302788,0.0003502108156681061,0.4998316541314125,0.4988254699856043,-0.00100618414580822,0.7476552985608578,0.7479759156703949,0.00032061710953712463,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,4,B3,0.001,0.6201920881867409,0.6190824490040541,-0.0011096391826868057,0.7369811721146107,0.7372459471225739,0.00026477500796318054,0.4998316541314125,0.4990553278476,-0.0007763262838125229,0.7476552985608578,0.7479072883725166,0.00025198981165885925,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,5,B0,0.001,0.6201920881867409,0.6186182629317045,-0.001573825255036354,0.7369811721146107,0.7376208081841469,0.0006396360695362091,0.4998316541314125,0.49795758724212646,-0.0018740668892860413,0.7476552985608578,0.748373456299305,0.0007181577384471893,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,5,B1,0.001,0.6201920881867409,0.6182298175990582,-0.001962270587682724,0.7369811721146107,0.7376521341502666,0.0006709620356559753,0.4998316541314125,0.497672401368618,-0.0021592527627944946,0.7476552985608578,0.7484170347452164,0.0007617361843585968,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,5,B2,0.001,0.6201920881867409,0.6181473881006241,-0.0020447000861167908,0.7369811721146107,0.7376835346221924,0.0007023625075817108,0.4998316541314125,0.4976320415735245,-0.002199612557888031,0.7476552985608578,0.7484539300203323,0.0007986314594745636,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,5,B3,0.001,0.6201920881867409,0.6182111948728561,-0.001980893313884735,0.7369811721146107,0.7376965098083019,0.0007153376936912537,0.4998316541314125,0.4976960103958845,-0.0021356437355279922,0.7476552985608578,0.7484354116022587,0.0007801130414009094,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,6,B0,0.001,0.6201920881867409,0.6180809363722801,-0.0021111518144607544,0.7369811721146107,0.7377867847681046,0.0008056126534938812,0.4998316541314125,0.49766031838953495,-0.002171335741877556,0.7476552985608578,0.7484856210649014,0.0008303225040435791,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,6,B1,0.001,0.6201920881867409,0.6182771176099777,-0.001914970576763153,0.7369811721146107,0.7376109585165977,0.0006297864019870758,0.4998316541314125,0.4983543027192354,-0.0014773514121770859,0.7476552985608578,0.7482175976037979,0.0005622990429401398,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,6,B2,0.001,0.6201920881867409,0.6181818917393684,-0.0020101964473724365,0.7369811721146107,0.7376389130949974,0.000657740980386734,0.4998316541314125,0.49843959510326385,-0.0013920590281486511,0.7476552985608578,0.7482220456004143,0.0005667470395565033,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,6,B3,0.001,0.6201920881867409,0.6179922241717577,-0.002199864014983177,0.7369811721146107,0.7377405613660812,0.0007593892514705658,0.4998316541314125,0.4979615658521652,-0.001870088279247284,0.7476552985608578,0.7483737841248512,0.000718485563993454,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,7,B0,0.001,0.6201920881867409,0.6216421332210302,0.00145004503428936,0.7369811721146107,0.7364127449691296,-0.0005684271454811096,0.4998316541314125,0.5010859500616789,0.0012542959302663803,0.7476552985608578,0.7472013160586357,-0.00045398250222206116,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,7,B1,0.001,0.6201920881867409,0.6196879111230373,-0.000504177063703537,0.7369811721146107,0.73697155341506,-9.618699550628662e-06,0.4998316541314125,0.4995226673781872,-0.00030898675322532654,0.7476552985608578,0.7477002143859863,4.49158251285553e-05,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,7,B2,0.001,0.6201920881867409,0.6196920331567526,-0.0005000550299882889,0.7369811721146107,0.7369592227041721,-2.1949410438537598e-05,0.4998316541314125,0.4995782747864723,-0.00025337934494018555,0.7476552985608578,0.747690811753273,3.551319241523743e-05,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,7,B3,0.001,0.6201920881867409,0.6206332445144653,0.0004411563277244568,0.7369811721146107,0.7366828918457031,-0.000298280268907547,0.4998316541314125,0.5002719834446907,0.00044032931327819824,0.7476552985608578,0.7474649921059608,-0.00019030645489692688,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,8,B0,0.001,0.6201920881867409,0.6201093308627605,-8.275732398033142e-05,0.7369811721146107,0.7370015755295753,2.0403414964675903e-05,0.4998316541314125,0.4987749829888344,-0.001056671142578125,0.7476552985608578,0.7479465827345848,0.0002912841737270355,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,8,B1,0.001,0.6201920881867409,0.6193971615284681,-0.0007949266582727432,0.7369811721146107,0.7371809668838978,0.00019979476928710938,0.4998316541314125,0.4985981434583664,-0.001233510673046112,0.7476552985608578,0.7480130717158318,0.00035777315497398376,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,8,B2,0.001,0.6201920881867409,0.619404099881649,-0.0007879883050918579,0.7369811721146107,0.7371686361730099,0.00018746405839920044,0.4998316541314125,0.49863165616989136,-0.0011999979615211487,0.7476552985608578,0.7480014152824879,0.00034611672163009644,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,8,B3,0.001,0.6201920881867409,0.6196998376399279,-0.0004922505468130112,0.7369811721146107,0.7371053099632263,0.00012413784861564636,0.4998316541314125,0.4986470155417919,-0.0011846385896205902,0.7476552985608578,0.7479905523359776,0.0003352537751197815,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,9,B0,0.001,0.6201920881867409,0.6196214836090803,-0.0005706045776605606,0.7369811721146107,0.737127285450697,0.0001461133360862732,0.4998316541314125,0.49881509877741337,-0.0010165553539991379,0.7476552985608578,0.7479021698236465,0.0002468712627887726,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,9,B1,0.001,0.6201920881867409,0.6194553170353174,-0.0007367711514234543,0.7369811721146107,0.7371597588062286,0.0001785866916179657,0.4998316541314125,0.49867643415927887,-0.0011552199721336365,0.7476552985608578,0.7479412890970707,0.00028599053621292114,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,9,B2,0.001,0.6201920881867409,0.6193710677325726,-0.0008210204541683197,0.7369811721146107,0.7371786572039127,0.000197485089302063,0.4998316541314125,0.49859544076025486,-0.0012362133711576462,0.7476552985608578,0.7479686662554741,0.00031336769461631775,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,9,B3,0.001,0.6201920881867409,0.6194719690829515,-0.0007201191037893295,0.7369811721146107,0.7371695935726166,0.00018842145800590515,0.4998316541314125,0.4986138641834259,-0.0012177899479866028,0.7476552985608578,0.7479665949940681,0.0003112964332103729,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,10,B0,0.001,0.6201920881867409,0.6190439481288195,-0.0011481400579214096,0.7369811721146107,0.7374326065182686,0.0004514344036579132,0.4998316541314125,0.49863895773887634,-0.0011926963925361633,0.7476552985608578,0.74802216142416,0.00036686286330223083,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,10,B1,0.001,0.6201920881867409,0.6189395096153021,-0.0012525785714387894,0.7369811721146107,0.7374462820589542,0.0004651099443435669,0.4998316541314125,0.4988724309951067,-0.000959223136305809,0.7476552985608578,0.7479946352541447,0.00033933669328689575,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,10,B2,0.001,0.6201920881867409,0.6188588012009859,-0.0013332869857549667,0.7369811721146107,0.7374817468225956,0.0005005747079849243,0.4998316541314125,0.4988828059285879,-0.0009488482028245926,0.7476552985608578,0.7480031065642834,0.00034780800342559814,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,10,B3,0.001,0.6201920881867409,0.6188647169619799,-0.0013273712247610092,0.7369811721146107,0.7374855466187,0.0005043745040893555,0.4998316541314125,0.49865549989044666,-0.0011761542409658432,0.7476552985608578,0.7480497732758522,0.00039447471499443054,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,11,B0,0.001,0.6201920881867409,0.6206177324056625,0.0004256442189216614,0.7369811721146107,0.7367747277021408,-0.0002064444124698639,0.4998316541314125,0.5008172057569027,0.0009855516254901886,0.7476552985608578,0.747357651591301,-0.00029764696955680847,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,11,B1,0.001,0.6201920881867409,0.6193402539938688,-0.0008518341928720474,0.7369811721146107,0.7371953912079334,0.0002142190933227539,0.4998316541314125,0.49929978884756565,-0.0005318652838468552,0.7476552985608578,0.7478657104074955,0.00021041184663772583,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,11,B2,0.001,0.6201920881867409,0.61940729431808,-0.0007847938686609268,0.7369811721146107,0.7371651157736778,0.00018394365906715393,0.4998316541314125,0.49955160915851593,-0.00028004497289657593,0.7476552985608578,0.7478044927120209,0.0001491941511631012,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,11,B3,0.001,0.6201920881867409,0.619486516341567,-0.0007055718451738358,0.7369811721146107,0.7371472083032131,0.0001660361886024475,0.4998316541314125,0.49955342523753643,-0.00027822889387607574,0.7476552985608578,0.7477875351905823,0.00013223662972450256,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,12,B0,0.001,0.6201920881867409,0.6203732825815678,0.00018119439482688904,0.7369811721146107,0.737056240439415,7.506832480430603e-05,0.4998316541314125,0.5001163929700851,0.00028473883867263794,0.7476552985608578,0.7476960718631744,4.077330231666565e-05,0,False,none_visible_update_and_val_only
0,REFUGE->RIM_ONE_r3,12,B1,0.001,0.6201920881867409,0.6201395411044359,-5.254708230495453e-05,0.7369811721146107,0.7370135337114334,3.236159682273865e-05,0.4998316541314125,0.49999117851257324,0.00015952438116073608,0.7476552985608578,0.7476628459990025,7.547438144683838e-06,0,False,none_visible_update_and_val_only
